actual_rpps_number,old_rpps_number,rpps_cbw_uuid
200413000001932,200413000000990,519ab10d-76f7-4abd-a4b5-cd6b3a619423
200413000001863,200413000000917,1fb11dd3-1b4d-42a5-acba-23746d859f91
200413000001470,200413000000474,d818c791-c17c-490e-be63-ba6c4c9f51be
200413000001563,200413000000577,ac831681-27b3-4af9-a6d6-09604a447b92
200413000001174,200413000000150,5b0e457a-a95a-49e4-a1ec-29e23f74b61b
200413000001419,200413000000417,813e5542-a367-449c-b6b9-929206c4adc7
200413000001198,200413000000176,94e586d0-8e25-4817-b370-0ff0d0368a04
200413000001284,200413000000270,37bfd7c6-9bf9-40d0-b291-66390e8360ab
200413000001131,200413000000101,aa925d9c-7532-4ad7-a1d1-7fdc9543aa4e
200413000001476,200413000000481,6ec753b5-feb0-49a9-9940-d25c9dab87e2
200413000001649,200413000000675,dcf9c052-6f66-4804-b381-182148cc4b00
200413000001286,200413000000274,2aebeff1-2f27-4ed1-8d6d-68024ef15cf6
200413000001404,200413000000403,a823499f-767f-4d88-9ad4-5d33b1980410
200413000001728,200413000000765,f673a4b3-f4fa-453a-91a9-0f3df163dc09
200413000001720,200413000000756,14d96c35-2d05-4915-943a-cad06cf19d49
200413000001250,200413000000231,fbd1e9e8-d37c-47fb-bea6-26a9e55f4878
200413000001809,200413000000856,991d9c1f-993b-4cf2-959d-bf9988056ec1
200413000001830,200413000000882,8ec3d1dc-4af1-44e0-a294-92a0e6ff8e0d
200413000001873,200413000000927,5c964bc7-268f-4d5d-8ff5-d3c5e20c9970
200413000001261,200413000000242,b65cfe94-0cc8-42e7-97aa-f4a456c437b0
200413000001620,200413000000641,f5e56ed2-a3b6-4947-a743-0d5dc5118dba
200413000001371,200413000000363,1e184ce2-0f0b-4179-ba14-03d6ca271e31
200413000001503,200413000000514,6d020398-1296-4028-ad4e-4a6c329759aa
200413000001480,200413000000486,dbd08e8c-03c2-4e1d-9d9f-2ea5b9d61514
200413000001727,200413000000764,26c7af9f-0f11-4abd-a44e-61ff9dffb34f
200413000001264,200413000000245,344e5e6a-af7c-4f4a-bf82-ffc632ebe0a1
200413000001129,200413000000098,fbc2d488-6531-411a-a550-206d5be8e8b0
200413000001878,200413000000932,f06d8c10-e8fa-4e45-bc7c-31ca493ab072
200413000001709,200413000000743,e74d2237-7a06-4fbf-9c25-8fe864f46751
200413000001405,200413000000404,2a6b050f-9467-49b0-ac5a-2a1ef5213ccc
200413000001613,200413000000633,6fb4e683-654f-4794-bb1f-415aabb5727b
200413000001047,200413000000009,54f866e1-c650-4612-bb47-5962dfeabbb1
200413000001331,200413000000321,895c80fb-e421-4e3b-b900-b2bbccf89051
200413000001422,200413000000421,d16e0aeb-2cb3-44d1-b95b-0479cc5e9647
200413000001579,200413000000596,1decff1c-dc1c-4e77-937c-0eaafcc1280c
200413000001831,200413000000883,d97d5840-f004-46da-aba3-2fc1756cbd7d
200413000001297,200413000000285,9de4fb78-33f4-4749-88fc-a897afd5088c
200413000001227,200413000000204,053e5d0c-9ebd-471a-b516-b5d2e86b4cf0
200413000001089,200413000000056,ca8f4eeb-110f-47de-95ca-05a95b4e76bd
200413000001633,200413000000659,4e19c10c-8e05-4426-9fff-888bb82f59df
200413000001114,200413000000083,4edbb03e-5f40-4259-9c41-fffe6fae970b
200413000001327,200413000000318,ca434188-5e0b-41ea-baa2-89d0eb134d7b
200413000001651,200413000000677,6d4c9135-939c-4d47-bbd2-f8231a90bbd4
200413000001107,200413000000076,1aed8b7f-1998-44fe-bf35-d91e0c39e60c
200413000001096,200413000000064,a75e9e2e-f0d1-4c9d-a8e9-97d8cee0ae28
200413000001109,200413000000078,932587f4-df59-4744-858a-938ac7b7b953
200413000001851,200413000000903,2e56f008-099c-43ee-8710-b1898ee33763
200413000001781,200413000000827,5b56b939-719a-4208-aa8e-e70a9f39b5c7
200413000001916,200413000000972,617e9828-a945-4ad3-9f67-724ed64811cc
200413000001425,200413000000426,c6312cc6-4e88-43f5-a7f5-66b9145c55fc
200413000001509,200413000000521,61c6492e-f619-43c8-b6a8-ef91938e0011
200413000001842,200413000000894,6bd1c767-1ffe-42c8-a975-da49cb98a4cb
200413000001753,200413000000795,7417e914-46cd-4825-af91-211895f2b470
200413000001453,200413000000455,01ef30b4-a7a6-4d8b-8c37-8961ee88d572
200413000001554,200413000000569,51d82e44-8243-4487-9487-120f3286f66b
200413000001800,200413000000846,37759c41-7020-4912-8f10-6c1e39c10498
200413000001115,200413000000084,a99c81d3-10b2-42a4-bf10-900958a52a03
200413000001820,200413000000871,3781b0bb-0ad9-4d4d-aa58-2704fcc4ed03
200413000001583,200413000000602,97ed6f7d-8e91-44a5-b9fb-2acfc820ad5b
200413000001105,200413000000074,6f3b7788-7bae-45e1-8c83-8d33b748ad60
200413000001824,200413000000875,6275640d-bc56-496b-bdd4-1b4fe48a55a2
200413000001835,200413000000888,8be9bd8b-4fa3-4319-8cbf-28c6de1c8f43
200413000001529,200413000000542,24fd5192-15f7-47c7-a83c-c686d492d25d
200413000001466,200413000000471,436d72c7-1f18-4d88-a85d-d2510da71555
200413000001421,200413000000419,b1cf537f-9936-4039-8d38-5508999842b5
200413000001459,200413000000462,94165ef9-1d33-4c6a-9a60-73ad5f4b675f
200413000001176,200413000000152,53a0dfbb-72df-4ff9-848a-5ee69afe518a
200413000001644,200413000000670,9d16c5ab-4174-493b-9b3d-1f1d08cf3e97
200413000001586,200413000000605,cc55ae2d-b38f-4f06-8b21-a41ebe9bbd8c
200413000001312,200413000000302,87e38af2-85be-4f04-9467-a7bc59e32b3a
200413000001760,200413000000803,9f2dc2df-febf-49de-8ccc-cb8d5be35202
200413000001396,200413000000392,bf7f7815-5b27-47c1-bf98-8cdc94ee544b
200413000001634,200413000000660,144e036b-b5f5-4599-b55a-66e611992ce9
200413000001645,200413000000671,9b8a78b5-ef7e-477b-8da0-0255c3a308a4
200413000001357,200413000000349,bab5587e-fed5-4e6d-849e-068947b66654
200413000001756,200413000000798,ad100904-e355-4b1f-9bf9-dba5086e576a
200413000001816,200413000000862,088f6938-fdf0-47fe-989d-5e304c7dbd29
200413000001759,200413000000801,c5f8aef6-a8fd-49bd-8d4e-970832850207
200413000001912,200413000000966,0d7122da-3fa0-46e3-87ab-2a24e1ea9acd
200413000001769,200413000000812,1bef063a-6cbd-4538-9190-d1643184ef15
200413000001346,200413000000337,04a81ea0-7da3-4ca2-999b-a0c64f717eb4
200413000001380,200413000000374,c9329204-526d-45a7-920f-0edec6524906
200413000001367,200413000000357,90ee8570-8b32-4134-8968-e83418a011f1
200413000001488,200413000000496,47a1bce4-fd02-492f-8642-0fc16004bccc
200413000001895,200413000000949,62652004-bd71-401d-b7e5-f3cc0240de26
200413000001365,200413000000355,2fcd6ea7-e229-4872-83eb-0e587fb53fba
200413000001627,200413000000651,d4c372ac-54e8-4f29-888f-28146165d5aa
200413000001275,200413000000259,0e80afa5-3329-484d-b6c0-45192a8edc1c
200413000001463,200413000000468,847b6541-674b-42ef-88b9-1369c13170dd
200413000001148,200413000000124,cd1a0ea0-a972-4aa3-afe3-5e9836c3d480
200413000001837,200413000000890,2638e710-85f5-4836-9b3c-14dce3d08c28
200413000001780,200413000000826,cb6ae14b-162f-4d9d-b7a1-7f244c3e03a2
200413000001319,200413000000310,775b6eeb-5b66-4c92-8617-20ed27e3595b
200413000001638,200413000000664,85a73a2b-97df-4669-b5a6-52f0cae19b4e
200413000001575,200413000000591,1703be6d-5edd-4906-986c-6ccb7cd466ed
200413000001657,200413000000683,fd89c773-56c2-4e23-80b3-e446f80366b0
200413000001128,200413000000097,1d9c4868-e8e3-41f2-b8f3-d5b831639c27
200413000001922,200413000000979,089a322f-dd65-47e8-9c45-41051f5588de
200413000001668,200413000000696,253ba284-c2d6-46b8-ac6d-014201005ac4
200413000001588,200413000000607,dd1f7252-2687-4321-8c4a-ac7c2c27f74a
200413000001179,200413000000155,54430de5-dee2-469d-a2d2-1fbdd80321c3
200413000001516,200413000000529,ade25eb2-b11e-427f-be19-7a106c466b19
200413000001911,200413000000965,f63f9128-5d28-4462-8f44-47494f800e9c
200413000001110,200413000000079,3ff739a9-ed6a-49a3-9724-bd5303c04544
200413000001560,200413000000574,8cd513c5-3422-423a-8e0a-4411041f3ef0
200413000001857,200413000000910,ef70c94a-3869-4d35-abcc-043b254a8ff6
200413000001393,200413000000389,9d89c892-5d09-4141-93b8-581f88c5d18f
200413000001171,200413000000147,9b22669f-7ec1-403c-9811-cf5f9922db31
200413000001934,200413000000992,3af80fbd-c0e2-4027-bc79-4280a4b33cf9
200413000001253,200413000000234,c1abc56d-5fec-43a0-9c9d-a9ddfc0ea1b4
200413000001440,200413000000440,8243a35e-dfc2-4030-810a-17e3c34f7d07
200413000001887,200413000000941,bc4baf65-cd4d-4e43-82f6-3884b3792882
200413000001495,200413000000505,3cb7f576-2311-43e2-8450-0d03dd6bea22
200413000001623,200413000000647,b6685bda-966d-49dc-a619-6fcbc3ce52d3
200413000001548,200413000000563,7c123a3b-1a36-4036-9be8-8e91cb8522c6
200413000001703,200413000000735,8cec41a1-b05b-4486-bf69-1e8f3f2990ba
200413000001085,200413000000052,589e26da-d74a-41fa-924d-2ccbabd58c56
200413000001499,200413000000509,698cde40-1f8b-4f03-9cd3-ed102e6a2940
200413000001456,200413000000458,9806f221-0e04-4f94-9a7f-f226bcaf7f0a
200413000001441,200413000000441,601a02c4-7a2b-4983-a942-4e8ca3523104
200413000001860,200413000000913,ff2c6d1d-c94c-4e07-9f67-57ddedfee97f
200413000001205,200413000000181,c78cf64f-e8c5-424d-bf2d-fb1e9f5f9960
200413000001330,200413000000320,e714d5ca-cab7-4770-98d2-a1b001b98cd2
200413000001326,200413000000317,d6bb9408-b915-4dff-9c65-e959792c7d8e
200413000001065,200413000000030,fa72e42b-3da5-4bdc-90b6-e407f9223efe
200413000001807,200413000000854,09bc596f-28a2-4831-bb5c-04b237a9875d
200413000001247,200413000000228,60b14e66-6e19-4e49-a97c-eba3eec99f9d
200413000001795,200413000000840,3b9000b3-809e-4bb8-aa10-02bf736331d1
200413000001402,200413000000399,823368eb-0908-4647-a3de-3aa952545ec7
200413000001882,200413000000936,47f3004e-65f2-485d-bd04-224f403b3e47
200413000001622,200413000000645,764fbd68-56f0-4366-92b4-bef71e5cb510
200413000001779,200413000000824,c6d08f21-4b92-4204-9ce5-479cd6cfd8fd
200413000001729,200413000000766,f3842e23-1c8b-46d4-bdea-848d1d6412e9
200413000001761,200413000000804,dbb422c0-af68-48ee-bd45-f13a4d8fa78c
200413000001797,200413000000843,86ab5abb-b1e0-448a-ad2b-3c8819a17f1a
200413000001224,200413000000201,f78a90b5-f88c-4d9e-9e8d-438c2aebf277
200413000001906,200413000000961,18a9f33e-42e4-429b-9ab3-0885e686b35c
200413000001512,200413000000524,d89beb0f-4815-4fe2-9000-71dbc65a7599
200413000001212,200413000000188,41fce00f-19b1-4449-abcd-275c9c3176cc
200413000001774,200413000000818,6a16c1bc-948f-4766-af14-7263a130cb63
200413000001865,200413000000919,b27702f7-cc06-4b69-ad7e-3df363befa14
200413000001230,200413000000207,40d20bf1-4d3f-4423-b3ef-91cfe4e87516
200413000001890,200413000000944,790a6e19-161c-452b-b07c-5bf6c0f043cc
200413000001248,200413000000229,b5f618dc-bfd7-4d07-82c6-23165d95e849
200413000001489,200413000000497,59ff0cc1-7af8-4d93-bbae-6dbbc3b53ca8
200413000001611,200413000000631,0abab330-4aa5-4900-b730-15cc8874ff76
200413000001155,200413000000131,4a264e0e-6660-48c5-8d01-408458c9fc61
200413000001581,200413000000600,0df76c8b-7466-4810-aa1a-31b3d32e299b
200413000001136,200413000000107,7abc016d-9b0a-47ce-9e4a-88e81c77f393
200413000001776,200413000000820,596a1c4f-d4c1-4bcc-9112-5ae289d98653
200413000001296,200413000000284,41d65f93-8ab9-41ef-9991-453f057a7d54
200413000001449,200413000000451,b422f4fb-875e-433c-9de2-cd06000de571
200413000001510,200413000000522,25377cb0-1982-4720-addc-668ffd00c388
200413000001609,200413000000629,ac15940c-7751-4b00-9da6-545532c3b923
200413000001249,200413000000230,6f788738-c1c2-435f-bda5-e5df8a385372
200413000001193,200413000000172,f2c01e67-57b7-4516-9e6c-4f078cdc0c46
200413000001243,200413000000223,7aed2e17-463a-4ef5-aab3-eaabd1dd6ddb
200413000001451,200413000000453,18b487d5-ccf7-497c-8ccf-aa5ef52a8758
200413000001844,200413000000896,385d0d26-4e6c-4480-a69a-208939c16d2a
200413000001465,200413000000470,1f6a8943-f2a1-4a24-a1e1-b7ee2e7ed332
